               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,               0.026,            0.022535,            0.017662,             0.88697,             0.50254,             0.59827,             0.47048,            0.020971,             0.01527,            0.024293,           0.0084457,           0.0084457,           0.0084457
                 159,            0.026624,            0.022612,            0.017398,             0.87114,             0.50291,             0.58803,             0.46342,             0.02105,            0.015495,             0.02493,           0.0084358,           0.0084358,           0.0084358
                 160,            0.026677,            0.022077,            0.017972,             0.87633,              0.4843,             0.59245,             0.47149,            0.021053,            0.015132,            0.024096,           0.0084259,           0.0084259,           0.0084259
                 161,            0.026589,            0.022871,            0.017953,             0.87053,             0.50076,             0.59752,             0.47029,            0.021321,            0.015363,            0.024532,            0.008416,            0.008416,            0.008416
                 162,            0.025894,             0.02182,             0.01721,             0.87412,             0.49376,             0.58453,             0.46923,            0.020983,            0.015357,            0.024409,           0.0084061,           0.0084061,           0.0084061
                 163,            0.026516,            0.022262,            0.017786,             0.87845,             0.48922,             0.57614,              0.4581,            0.021208,            0.015236,            0.024315,           0.0083962,           0.0083962,           0.0083962
                 164,            0.026083,              0.0222,            0.017249,             0.87978,             0.48884,             0.58773,             0.46524,               0.021,            0.015258,            0.024187,           0.0083863,           0.0083863,           0.0083863
                 165,            0.026436,            0.022561,            0.017585,             0.81663,             0.51656,             0.58745,             0.46435,            0.020811,            0.015194,            0.024317,           0.0083764,           0.0083764,           0.0083764
                 166,            0.026304,            0.022063,            0.017375,             0.87721,             0.50372,              0.5985,             0.47568,            0.021024,            0.015235,            0.024968,           0.0083665,           0.0083665,           0.0083665
                 167,            0.025871,            0.022135,            0.017068,             0.87823,             0.49522,             0.60905,             0.48261,            0.021036,            0.015175,            0.024567,           0.0083566,           0.0083566,           0.0083566
                 168,            0.026052,            0.021912,             0.01682,             0.86596,             0.50583,             0.60398,              0.4803,            0.020957,            0.015203,            0.024878,           0.0083467,           0.0083467,           0.0083467
                 169,            0.026383,            0.022119,            0.017242,               0.903,             0.48815,             0.59815,             0.47767,            0.021252,             0.01547,            0.024331,           0.0083368,           0.0083368,           0.0083368
                 170,            0.025767,            0.022132,            0.016839,             0.88739,             0.49581,             0.59076,              0.4728,            0.020778,             0.01523,            0.024105,           0.0083269,           0.0083269,           0.0083269
                 171,            0.025828,            0.022178,             0.01678,             0.88584,             0.50356,             0.59119,             0.46722,            0.020863,            0.015301,            0.024258,            0.008317,            0.008317,            0.008317
                 172,            0.026067,            0.022092,            0.016764,             0.86762,             0.50477,              0.5965,             0.47435,            0.020733,            0.015335,            0.024233,           0.0083071,           0.0083071,           0.0083071
                 173,            0.026358,            0.022517,            0.016698,             0.83854,             0.51151,             0.60508,             0.47647,            0.020635,            0.015068,            0.024022,           0.0082972,           0.0082972,           0.0082972
                 174,            0.026081,            0.022108,            0.016535,             0.86377,              0.4925,             0.59802,             0.47794,            0.020733,            0.015173,            0.024527,           0.0082873,           0.0082873,           0.0082873
                 175,            0.026597,            0.022605,            0.016645,             0.85229,             0.50343,             0.59673,             0.47776,            0.020452,            0.015186,            0.024078,           0.0082774,           0.0082774,           0.0082774
                 176,            0.025777,            0.022131,            0.016731,             0.88002,             0.49116,              0.6021,             0.47722,            0.020428,            0.015125,            0.024039,           0.0082675,           0.0082675,           0.0082675
                 177,            0.025432,            0.021709,            0.016675,             0.82614,             0.52044,             0.59793,             0.47481,             0.02054,            0.015256,            0.023813,           0.0082576,           0.0082576,           0.0082576
                 178,            0.026077,            0.022067,            0.015965,             0.89141,             0.49921,             0.59694,             0.47592,            0.020657,            0.015192,            0.024015,           0.0082477,           0.0082477,           0.0082477
                 179,            0.025783,            0.022221,            0.015647,             0.88081,              0.4916,              0.6005,             0.47757,            0.020891,            0.015296,            0.024238,           0.0082378,           0.0082378,           0.0082378
                 180,            0.025193,            0.022201,            0.015807,              0.8596,             0.51548,             0.62011,             0.49761,            0.020746,            0.015315,            0.024096,           0.0082279,           0.0082279,           0.0082279
                 181,            0.026168,            0.022442,            0.016157,             0.85768,              0.5102,             0.61239,              0.4925,            0.020903,            0.015123,            0.023809,            0.008218,            0.008218,            0.008218
                 182,            0.025236,            0.022233,            0.015626,             0.85953,              0.5106,             0.60359,             0.47998,            0.020646,            0.015415,            0.023658,           0.0082081,           0.0082081,           0.0082081
                 183,            0.025575,             0.02216,            0.015509,             0.83951,              0.5143,             0.60668,             0.48287,            0.020661,            0.015274,            0.023745,           0.0081982,           0.0081982,           0.0081982
                 184,            0.025762,            0.021839,            0.015973,             0.89915,             0.49054,             0.59262,             0.46958,            0.020725,             0.01531,            0.023787,           0.0081883,           0.0081883,           0.0081883
                 185,            0.025724,            0.021924,            0.015377,             0.90751,              0.4932,             0.61061,             0.48584,            0.020687,            0.015279,            0.024282,           0.0081784,           0.0081784,           0.0081784
                 186,             0.02591,             0.02196,             0.01586,             0.91792,              0.4788,             0.61164,             0.48541,            0.020751,            0.015596,            0.023886,           0.0081685,           0.0081685,           0.0081685
                 187,             0.02541,            0.021681,            0.015635,             0.89457,             0.50359,             0.61127,             0.48788,            0.020665,            0.015236,            0.023446,           0.0081586,           0.0081586,           0.0081586
                 188,            0.025794,            0.021442,            0.015768,             0.90714,             0.49346,             0.62174,             0.49776,            0.020843,            0.015372,            0.023221,           0.0081487,           0.0081487,           0.0081487
                 189,             0.02565,            0.021812,            0.015448,             0.90105,             0.49564,             0.61597,             0.49477,            0.020499,            0.015204,            0.023469,           0.0081388,           0.0081388,           0.0081388
                 190,            0.025984,            0.022063,            0.015672,             0.84204,             0.51565,             0.59576,             0.48105,            0.020261,            0.015309,            0.023484,           0.0081289,           0.0081289,           0.0081289
                 191,            0.025215,            0.021884,            0.015144,             0.88779,             0.50374,              0.6048,             0.49199,             0.02035,            0.015228,            0.023303,            0.008119,            0.008119,            0.008119
                 192,            0.025226,            0.021191,            0.015371,             0.89604,             0.50175,              0.6029,             0.48758,            0.020563,            0.015444,            0.023371,           0.0081091,           0.0081091,           0.0081091
                 193,            0.025198,            0.021315,            0.015362,             0.88761,             0.50113,             0.61708,             0.49018,            0.020396,            0.015424,            0.023568,           0.0080992,           0.0080992,           0.0080992
                 194,            0.025258,            0.021169,            0.015257,             0.85984,             0.51231,             0.61229,             0.49282,            0.020427,            0.015491,             0.02389,           0.0080893,           0.0080893,           0.0080893
                 195,            0.025129,            0.021385,            0.015497,             0.85189,             0.52168,              0.6103,             0.49488,            0.020403,            0.015256,            0.023426,           0.0080794,           0.0080794,           0.0080794
                 196,            0.025099,            0.021539,            0.014577,              0.8914,             0.51108,             0.62882,             0.50807,            0.020431,            0.015201,            0.023431,           0.0080695,           0.0080695,           0.0080695
                 197,            0.025543,            0.021622,            0.014978,             0.88342,             0.51489,             0.61933,             0.49905,            0.020485,            0.015149,            0.023437,           0.0080596,           0.0080596,           0.0080596
                 198,            0.025431,            0.021491,            0.014738,             0.83941,             0.52621,             0.61893,              0.4996,            0.020542,            0.015255,             0.02335,           0.0080497,           0.0080497,           0.0080497
                 199,            0.024878,            0.021083,            0.014673,               0.801,             0.54805,             0.61059,             0.49223,            0.020563,            0.015445,            0.023539,           0.0080398,           0.0080398,           0.0080398
                 200,             0.02487,            0.020993,            0.014653,             0.89206,             0.51084,             0.60625,             0.48486,             0.02072,            0.015705,            0.023485,           0.0080299,           0.0080299,           0.0080299
                 201,            0.025162,             0.02155,            0.014764,             0.88055,             0.50646,             0.60809,              0.4877,            0.020562,            0.015515,            0.023463,             0.00802,             0.00802,             0.00802
                 202,            0.025217,             0.02169,            0.014541,             0.88408,             0.51015,             0.60636,             0.48575,            0.020451,            0.015442,            0.023211,           0.0080101,           0.0080101,           0.0080101
                 203,            0.025461,            0.022071,            0.015008,             0.91708,             0.50573,             0.62382,             0.49819,            0.020381,            0.015333,            0.022833,           0.0080002,           0.0080002,           0.0080002
                 204,            0.025361,             0.02115,            0.014179,             0.92803,             0.50366,             0.61655,             0.49603,            0.020446,            0.015421,            0.023316,           0.0079903,           0.0079903,           0.0079903
                 205,            0.024803,            0.021662,            0.014646,             0.89576,             0.50557,             0.61622,             0.49229,            0.020452,            0.015516,            0.023409,           0.0079804,           0.0079804,           0.0079804
                 206,            0.025103,            0.021386,            0.013921,             0.86558,             0.50584,             0.61215,             0.49163,            0.020484,            0.015324,            0.023308,           0.0079705,           0.0079705,           0.0079705
                 207,            0.024929,            0.021451,             0.01424,             0.87474,              0.5038,             0.61672,             0.49395,            0.020466,            0.015415,            0.022995,           0.0079606,           0.0079606,           0.0079606
                 208,            0.024938,            0.021584,            0.014068,             0.86841,             0.50172,             0.60841,              0.4908,            0.020382,            0.015534,            0.023127,           0.0079507,           0.0079507,           0.0079507
                 209,            0.025167,            0.021646,            0.014107,             0.83961,             0.52143,             0.61183,             0.49033,            0.020454,            0.015411,            0.022905,           0.0079408,           0.0079408,           0.0079408
                 210,            0.024435,            0.021194,             0.01419,             0.87054,             0.50811,             0.60221,             0.48156,            0.020393,            0.015449,            0.023209,           0.0079309,           0.0079309,           0.0079309
                 211,            0.024942,             0.02133,            0.014776,             0.87467,             0.49667,             0.61335,             0.49032,            0.020425,            0.015504,            0.023324,            0.007921,            0.007921,            0.007921
                 212,             0.02509,            0.021012,             0.01425,             0.88895,             0.49638,             0.61022,             0.48906,            0.020441,            0.015394,            0.022974,           0.0079111,           0.0079111,           0.0079111
                 213,            0.024962,            0.020971,            0.014123,             0.88512,             0.52123,             0.62004,             0.50186,            0.020339,             0.01539,            0.023049,           0.0079012,           0.0079012,           0.0079012
                 214,            0.024788,            0.021109,             0.01372,             0.89125,             0.52125,             0.62601,             0.50783,            0.020165,            0.015396,            0.023071,           0.0078913,           0.0078913,           0.0078913
                 215,            0.024976,             0.02137,            0.013387,             0.88602,             0.51662,             0.61301,              0.4961,            0.020027,            0.015306,            0.022995,           0.0078814,           0.0078814,           0.0078814
                 216,             0.02507,            0.021003,            0.013763,             0.88923,             0.51102,             0.60745,             0.49106,            0.020107,            0.015234,            0.023023,           0.0078715,           0.0078715,           0.0078715
                 217,            0.025078,             0.02151,            0.013658,                0.89,             0.50944,              0.6199,              0.4998,            0.020111,            0.015311,             0.02267,           0.0078616,           0.0078616,           0.0078616
                 218,             0.02438,            0.021316,            0.013996,             0.88805,             0.50813,             0.60627,             0.48783,             0.02025,            0.015352,            0.022934,           0.0078517,           0.0078517,           0.0078517
                 219,            0.024667,            0.021322,            0.013702,             0.89538,             0.50663,             0.60937,             0.49207,            0.020233,             0.01527,            0.022555,           0.0078418,           0.0078418,           0.0078418
                 220,            0.024659,            0.021051,             0.01345,             0.90752,              0.5051,             0.60413,             0.48772,            0.020145,            0.015373,            0.022564,           0.0078319,           0.0078319,           0.0078319
                 221,            0.024623,             0.02091,            0.013576,             0.89973,             0.51005,             0.59934,             0.48353,            0.020172,            0.015369,            0.022642,            0.007822,            0.007822,            0.007822
                 222,            0.024203,             0.02102,            0.013224,             0.87785,             0.50829,             0.59403,             0.48008,            0.020088,            0.015454,            0.022677,           0.0078121,           0.0078121,           0.0078121
                 223,            0.024392,            0.020944,             0.01352,             0.89865,             0.50404,             0.61949,             0.50229,            0.019976,            0.015131,            0.022737,           0.0078022,           0.0078022,           0.0078022
                 224,            0.024678,            0.021178,            0.013198,             0.90465,             0.50373,             0.61105,              0.4935,            0.020098,            0.015276,            0.022992,           0.0077923,           0.0077923,           0.0077923
                 225,            0.024152,            0.020969,              0.0133,             0.89388,              0.5092,             0.62355,             0.50595,            0.020066,            0.015269,            0.023275,           0.0077824,           0.0077824,           0.0077824
                 226,             0.02422,            0.021177,            0.013013,             0.90095,             0.50866,             0.61134,             0.49424,            0.019903,            0.014987,             0.02318,           0.0077725,           0.0077725,           0.0077725
                 227,            0.024061,            0.020584,            0.012913,             0.89976,             0.50834,             0.62174,             0.50376,            0.019988,            0.015211,            0.023275,           0.0077626,           0.0077626,           0.0077626
                 228,            0.023764,            0.020668,            0.012725,              0.8518,             0.53171,             0.63564,             0.51793,            0.019898,            0.015147,            0.023289,           0.0077527,           0.0077527,           0.0077527
                 229,            0.024632,            0.020648,            0.013048,              0.8922,             0.51066,             0.62805,             0.50805,            0.019863,            0.015118,            0.023428,           0.0077428,           0.0077428,           0.0077428
                 230,            0.023977,            0.020922,             0.01296,             0.88798,             0.51047,             0.61234,             0.49584,            0.019992,            0.015365,            0.023366,           0.0077329,           0.0077329,           0.0077329
                 231,            0.024643,            0.020949,            0.013027,             0.89107,             0.50092,             0.61213,             0.49144,            0.020118,            0.015519,            0.023291,            0.007723,            0.007723,            0.007723
                 232,            0.024127,             0.02079,            0.012748,             0.88141,             0.51885,             0.61435,             0.49289,            0.020054,            0.015526,            0.023232,           0.0077131,           0.0077131,           0.0077131
                 233,            0.024127,            0.020803,             0.01262,             0.88855,             0.50948,             0.61025,                0.48,            0.020088,            0.015442,            0.023364,           0.0077032,           0.0077032,           0.0077032
                 234,            0.024485,            0.021055,             0.01311,             0.88425,             0.51176,             0.60757,             0.48612,            0.019999,             0.01533,            0.023211,           0.0076933,           0.0076933,           0.0076933
                 235,            0.024006,            0.020561,            0.012547,             0.90593,             0.51385,             0.61981,             0.49191,            0.019984,            0.015364,            0.022877,           0.0076834,           0.0076834,           0.0076834
                 236,            0.024777,            0.020899,            0.013486,             0.90603,             0.51014,             0.62081,             0.49449,            0.019935,            0.015337,            0.022791,           0.0076735,           0.0076735,           0.0076735
                 237,            0.024446,            0.021212,             0.01284,             0.91233,             0.51059,              0.6203,             0.49848,            0.019664,            0.015165,            0.022897,           0.0076636,           0.0076636,           0.0076636
                 238,            0.023757,            0.020608,            0.013036,             0.90952,              0.5105,             0.60084,             0.48139,            0.019719,            0.015353,            0.022912,           0.0076537,           0.0076537,           0.0076537
                 239,            0.023985,            0.020825,            0.012829,             0.91138,             0.51107,             0.62665,             0.50335,            0.019753,            0.015224,            0.022835,           0.0076438,           0.0076438,           0.0076438
                 240,            0.023537,             0.02067,            0.013067,             0.91122,             0.51295,             0.60892,             0.48662,            0.019836,            0.015281,            0.022818,           0.0076339,           0.0076339,           0.0076339
                 241,            0.024176,            0.020394,            0.012337,             0.90043,             0.51013,             0.61441,             0.49258,            0.019822,            0.015088,            0.022874,            0.007624,            0.007624,            0.007624
                 242,            0.024162,            0.020452,             0.01242,               0.904,             0.49966,             0.60921,             0.49388,             0.01973,            0.015183,             0.02303,           0.0076141,           0.0076141,           0.0076141
                 243,            0.023675,            0.020203,            0.012391,             0.89785,             0.50947,             0.61198,             0.49581,            0.019777,            0.015293,            0.023182,           0.0076042,           0.0076042,           0.0076042
                 244,            0.024172,            0.020925,            0.012953,             0.90262,             0.50742,             0.60747,             0.49324,            0.019663,            0.015256,            0.022836,           0.0075943,           0.0075943,           0.0075943
                 245,            0.023521,            0.020486,            0.012509,             0.89794,             0.50615,             0.60948,             0.49626,            0.019746,            0.015362,            0.022682,           0.0075844,           0.0075844,           0.0075844
                 246,            0.024149,            0.020397,            0.012226,             0.88593,             0.49851,             0.60638,             0.49017,            0.019667,            0.015221,            0.022876,           0.0075745,           0.0075745,           0.0075745
                 247,            0.023977,            0.020441,            0.012411,              0.8782,             0.50372,             0.60853,             0.49009,            0.019627,            0.015117,            0.022778,           0.0075646,           0.0075646,           0.0075646
                 248,            0.023972,            0.020485,             0.01209,             0.87525,             0.50583,             0.60329,             0.48555,            0.019643,            0.015106,            0.022618,           0.0075547,           0.0075547,           0.0075547
                 249,             0.02429,             0.02053,            0.012335,             0.87608,             0.50841,             0.60911,             0.49164,            0.019464,            0.014978,            0.022524,           0.0075448,           0.0075448,           0.0075448
                 250,              0.0236,            0.020272,            0.012474,             0.87208,             0.51645,             0.61549,             0.49462,            0.019366,            0.014941,            0.022696,           0.0075349,           0.0075349,           0.0075349
                 251,            0.023449,             0.02018,            0.012211,              0.8754,             0.51516,             0.61158,             0.49424,            0.019503,            0.015108,            0.022778,            0.007525,            0.007525,            0.007525
                 252,            0.023198,            0.020308,            0.012332,             0.87835,             0.51931,             0.61023,             0.49499,            0.019444,            0.015137,            0.022963,           0.0075151,           0.0075151,           0.0075151
                 253,            0.023844,            0.020776,             0.01209,             0.86914,             0.53731,             0.61639,             0.49623,            0.019575,            0.015211,            0.022657,           0.0075052,           0.0075052,           0.0075052
                 254,            0.023352,            0.020292,            0.012211,             0.89355,             0.51827,             0.62423,             0.50336,             0.01957,            0.015246,            0.022634,           0.0074953,           0.0074953,           0.0074953
                 255,            0.023734,            0.020153,            0.012212,             0.89852,             0.51431,             0.61846,             0.50089,            0.019562,            0.015202,            0.022662,           0.0074854,           0.0074854,           0.0074854
                 256,            0.024134,            0.020839,            0.011957,             0.89839,             0.51449,             0.62169,             0.49805,            0.019628,            0.015255,            0.022498,           0.0074755,           0.0074755,           0.0074755
                 257,            0.023921,            0.020919,            0.012117,             0.90287,             0.50948,             0.61665,             0.49905,            0.019559,            0.015194,            0.022357,           0.0074656,           0.0074656,           0.0074656
                 258,            0.023435,            0.020566,            0.011569,             0.88549,             0.51184,             0.60973,             0.49491,            0.019417,            0.015104,            0.022436,           0.0074557,           0.0074557,           0.0074557
                 259,            0.023358,            0.020262,            0.011768,             0.87171,             0.51528,             0.60678,             0.49796,            0.019364,            0.015071,            0.022569,           0.0074458,           0.0074458,           0.0074458
                 260,            0.023811,            0.020181,            0.012193,             0.86882,             0.51466,             0.60628,             0.49483,             0.01934,             0.01502,            0.022621,           0.0074359,           0.0074359,           0.0074359
                 261,             0.02356,            0.020529,            0.011879,             0.88481,             0.51814,              0.6194,              0.5038,            0.019314,            0.015084,             0.02232,            0.007426,            0.007426,            0.007426
                 262,            0.023957,            0.020477,              0.0118,             0.88189,             0.51845,             0.61894,             0.50058,            0.019313,            0.015043,            0.022223,           0.0074161,           0.0074161,           0.0074161
                 263,            0.023655,            0.020173,            0.011927,              0.8765,             0.53832,             0.62693,             0.50707,            0.019335,            0.015047,            0.021974,           0.0074062,           0.0074062,           0.0074062
                 264,            0.023365,            0.020594,            0.011675,             0.89442,             0.53212,             0.63215,             0.51081,            0.019435,            0.015107,            0.022183,           0.0073963,           0.0073963,           0.0073963
                 265,             0.02381,             0.02026,            0.011704,              0.8884,             0.53014,             0.63541,             0.51507,             0.01943,            0.015082,            0.022316,           0.0073864,           0.0073864,           0.0073864
                 266,            0.023574,             0.02076,            0.011568,             0.88783,             0.53188,             0.63194,             0.51258,            0.019362,            0.015111,             0.02223,           0.0073765,           0.0073765,           0.0073765
                 267,            0.023432,            0.020397,            0.011815,             0.88926,             0.53224,             0.62362,             0.50844,            0.019391,             0.01497,            0.022322,           0.0073666,           0.0073666,           0.0073666
                 268,            0.023231,            0.020215,            0.011987,             0.86501,              0.5397,             0.61617,             0.50368,            0.019385,            0.014991,            0.022553,           0.0073567,           0.0073567,           0.0073567
                 269,            0.023243,             0.02028,            0.011385,             0.86773,             0.53595,             0.62472,             0.51146,            0.019306,            0.014973,            0.022599,           0.0073468,           0.0073468,           0.0073468
                 270,            0.023019,            0.019765,            0.011789,             0.85665,             0.53561,             0.62057,               0.504,            0.019346,            0.014969,            0.022624,           0.0073369,           0.0073369,           0.0073369
                 271,            0.023532,            0.020591,            0.011444,             0.88981,             0.50399,             0.61137,             0.49943,            0.019275,            0.014915,            0.022606,            0.007327,            0.007327,            0.007327
                 272,             0.02355,            0.020389,            0.011616,             0.88786,             0.50488,             0.61284,             0.50129,            0.019221,             0.01489,            0.022493,           0.0073171,           0.0073171,           0.0073171
                 273,            0.023302,            0.020451,            0.011433,             0.77081,             0.56941,             0.61956,             0.50584,            0.019268,            0.014876,            0.022252,           0.0073072,           0.0073072,           0.0073072
                 274,            0.023361,            0.019956,            0.011239,             0.77115,             0.58273,             0.62281,             0.50701,            0.019293,            0.014857,            0.021902,           0.0072973,           0.0072973,           0.0072973
                 275,            0.023036,            0.020159,            0.011371,             0.86351,             0.51621,             0.62725,             0.50944,            0.019343,            0.014917,            0.021972,           0.0072874,           0.0072874,           0.0072874
                 276,            0.023388,            0.020294,            0.011233,             0.86784,             0.51477,             0.62035,             0.50614,            0.019332,            0.014922,            0.022031,           0.0072775,           0.0072775,           0.0072775
                 277,            0.023262,            0.020091,            0.011381,             0.79156,             0.56514,             0.62711,             0.51434,             0.01938,            0.014953,            0.022042,           0.0072676,           0.0072676,           0.0072676
                 278,            0.023221,             0.02013,             0.01132,             0.81097,             0.56271,             0.63079,             0.51701,            0.019478,            0.015082,            0.022137,           0.0072577,           0.0072577,           0.0072577
                 279,            0.023022,            0.020064,            0.011505,             0.83923,             0.55229,             0.63203,             0.51523,            0.019398,            0.015074,            0.022319,           0.0072478,           0.0072478,           0.0072478
                 280,            0.023273,            0.020362,            0.011402,             0.86209,              0.5495,             0.62535,             0.50793,            0.019415,            0.015034,            0.022391,           0.0072379,           0.0072379,           0.0072379
                 281,            0.023105,             0.02037,            0.010988,             0.88313,             0.54797,              0.6247,              0.5077,             0.01937,            0.015109,             0.02264,            0.007228,            0.007228,            0.007228
                 282,            0.022993,            0.020337,            0.011129,             0.88663,             0.52796,             0.62464,             0.50834,            0.019352,            0.015081,            0.022654,           0.0072181,           0.0072181,           0.0072181
                 283,            0.023058,            0.019687,            0.011467,             0.90748,              0.5374,             0.63169,             0.51422,            0.019368,            0.015101,            0.022571,           0.0072082,           0.0072082,           0.0072082
                 284,            0.023135,            0.020001,            0.011312,             0.87415,             0.54258,             0.63021,             0.51033,            0.019391,            0.015138,            0.022485,           0.0071983,           0.0071983,           0.0071983
                 285,            0.023324,            0.020465,            0.010614,             0.86498,             0.54357,              0.6292,             0.51066,            0.019407,            0.015192,             0.02231,           0.0071884,           0.0071884,           0.0071884
                 286,            0.022919,            0.020135,            0.010779,             0.89116,             0.53821,             0.62922,             0.50952,            0.019339,            0.015184,            0.022376,           0.0071785,           0.0071785,           0.0071785
                 287,            0.022904,            0.019843,             0.01085,              0.8605,             0.54468,             0.62976,             0.50993,            0.019323,            0.015159,            0.022193,           0.0071686,           0.0071686,           0.0071686
                 288,            0.023113,            0.019818,            0.010751,             0.84432,             0.55194,             0.63056,             0.51005,             0.01932,            0.015194,            0.022202,           0.0071587,           0.0071587,           0.0071587
                 289,            0.022845,            0.019836,             0.01135,             0.82372,             0.55274,             0.63216,             0.51458,            0.019228,            0.015172,            0.022253,           0.0071488,           0.0071488,           0.0071488
                 290,            0.023114,            0.019848,            0.011332,             0.86722,             0.53395,             0.62846,             0.51033,            0.019198,            0.015222,            0.022314,           0.0071389,           0.0071389,           0.0071389
                 291,             0.02299,            0.019763,             0.01065,             0.87064,             0.54769,             0.63765,             0.51985,            0.019188,            0.015198,            0.022252,            0.007129,            0.007129,            0.007129
                 292,            0.022717,            0.019523,            0.010815,              0.8621,             0.54284,             0.62849,             0.51336,            0.019185,             0.01517,            0.022218,           0.0071191,           0.0071191,           0.0071191
                 293,            0.022833,            0.020075,            0.010758,             0.88151,             0.53218,             0.62729,             0.51057,            0.019234,            0.015171,            0.022145,           0.0071092,           0.0071092,           0.0071092
                 294,            0.022416,            0.019601,            0.010518,              0.8465,             0.53785,             0.62405,             0.51163,            0.019237,            0.015151,            0.022174,           0.0070993,           0.0070993,           0.0070993
                 295,            0.023099,            0.020143,            0.010806,             0.86973,             0.53452,             0.62417,             0.51188,            0.019231,            0.015174,            0.022264,           0.0070894,           0.0070894,           0.0070894
                 296,            0.022885,             0.02016,            0.010706,             0.85334,             0.54167,             0.62389,             0.51056,            0.019205,            0.015246,             0.02226,           0.0070795,           0.0070795,           0.0070795
                 297,            0.022867,            0.019846,            0.011431,             0.85737,             0.54236,             0.62761,             0.51319,            0.019203,            0.015257,            0.022294,           0.0070696,           0.0070696,           0.0070696
                 298,            0.023193,            0.020228,            0.010726,              0.8493,             0.54536,             0.62737,             0.51628,             0.01919,            0.015211,            0.022363,           0.0070597,           0.0070597,           0.0070597
                 299,            0.022777,            0.020034,            0.010958,             0.90672,              0.5261,             0.63106,             0.51883,            0.019182,            0.015177,            0.022184,           0.0070498,           0.0070498,           0.0070498
                 300,            0.022706,            0.019454,             0.01077,             0.82228,             0.56038,             0.63097,             0.52043,             0.01915,             0.01517,            0.022109,           0.0070399,           0.0070399,           0.0070399
                 301,            0.022854,            0.019909,            0.010982,             0.91022,             0.52668,              0.6317,             0.52092,            0.019181,            0.015225,            0.022115,             0.00703,             0.00703,             0.00703
                 302,            0.022814,            0.020061,            0.010837,              0.9067,             0.52867,             0.63239,             0.52106,            0.019145,            0.015176,            0.022146,           0.0070201,           0.0070201,           0.0070201
                 303,            0.022946,            0.019903,            0.010599,             0.90173,             0.53145,             0.63205,             0.51763,              0.0191,             0.01515,            0.022242,           0.0070102,           0.0070102,           0.0070102
                 304,             0.02259,            0.019727,             0.01038,             0.89124,             0.53313,              0.6309,             0.51962,            0.019032,            0.015126,            0.022122,           0.0070003,           0.0070003,           0.0070003
                 305,            0.022064,            0.019451,            0.010827,             0.89197,             0.53533,             0.63036,             0.51818,            0.018961,            0.015079,            0.022026,           0.0069904,           0.0069904,           0.0069904
                 306,            0.022636,            0.019888,            0.010446,             0.86219,             0.55769,             0.63356,             0.51861,            0.018934,            0.015021,            0.022043,           0.0069805,           0.0069805,           0.0069805
                 307,            0.022342,            0.019632,            0.010663,              0.8866,             0.54122,             0.62788,             0.51683,            0.018913,            0.015005,            0.022095,           0.0069706,           0.0069706,           0.0069706
                 308,            0.022387,            0.019457,            0.010609,             0.86189,             0.56205,             0.63255,             0.51521,            0.018917,             0.01498,            0.022005,           0.0069607,           0.0069607,           0.0069607
                 309,            0.022501,            0.019608,            0.010145,             0.86076,             0.56256,             0.63784,             0.52257,            0.018885,            0.014983,            0.021916,           0.0069508,           0.0069508,           0.0069508
                 310,            0.022909,            0.019753,            0.010561,             0.85742,             0.55971,             0.63353,             0.51869,            0.018873,            0.015002,            0.021904,           0.0069409,           0.0069409,           0.0069409
                 311,            0.022586,            0.019058,            0.010203,             0.80453,             0.57716,             0.63644,             0.51935,            0.018891,            0.015014,            0.021928,            0.006931,            0.006931,            0.006931
