               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.028919,             0.02727,            0.023874,             0.78573,             0.45199,             0.53271,             0.41677,            0.022716,            0.017155,            0.028082,           0.0084655,           0.0084655,           0.0084655
                 157,            0.029125,            0.027395,            0.024017,             0.82263,             0.43018,               0.513,             0.39728,            0.023047,            0.017365,            0.028042,           0.0084556,           0.0084556,           0.0084556
                 158,            0.028949,            0.027164,            0.023468,             0.77321,             0.45902,             0.53332,             0.40726,             0.02305,            0.017382,            0.027967,           0.0084457,           0.0084457,           0.0084457
                 159,            0.028634,            0.027171,            0.022998,             0.77667,              0.4511,              0.5359,             0.41667,            0.022997,              0.0174,            0.027826,           0.0084358,           0.0084358,           0.0084358
                 160,            0.029131,            0.026681,            0.023691,              0.7868,             0.45202,             0.52775,             0.40745,            0.022896,            0.017568,            0.028289,           0.0084259,           0.0084259,           0.0084259
                 161,            0.028899,             0.02766,            0.023151,             0.79413,             0.47448,             0.54153,             0.41914,            0.022771,            0.017469,              0.0281,            0.008416,            0.008416,            0.008416
                 162,            0.028363,            0.026619,            0.022619,             0.84871,             0.44256,             0.54092,             0.42341,            0.022649,            0.017338,            0.027653,           0.0084061,           0.0084061,           0.0084061
                 163,            0.029111,            0.026945,            0.023025,             0.85902,             0.44573,             0.53594,             0.41405,            0.023071,            0.017689,            0.027812,           0.0083962,           0.0083962,           0.0083962
                 164,             0.02877,            0.026887,            0.022698,              0.8032,             0.45262,             0.53186,             0.41401,            0.022948,            0.017541,             0.02786,           0.0083863,           0.0083863,           0.0083863
                 165,            0.029072,            0.027169,            0.022847,             0.80293,             0.46658,             0.53461,             0.41479,            0.022667,            0.017403,            0.027652,           0.0083764,           0.0083764,           0.0083764
                 166,             0.02872,            0.026849,            0.022876,             0.82818,             0.44957,             0.52539,             0.40962,            0.022604,            0.017387,            0.027664,           0.0083665,           0.0083665,           0.0083665
                 167,            0.028877,            0.026955,            0.022185,             0.82082,              0.4451,             0.53648,             0.41765,            0.022618,            0.017277,            0.027556,           0.0083566,           0.0083566,           0.0083566
                 168,            0.029208,            0.027023,            0.022396,             0.80305,             0.45617,             0.53874,              0.4165,            0.022606,            0.017281,            0.027399,           0.0083467,           0.0083467,           0.0083467
                 169,            0.028759,             0.02675,            0.022282,             0.81326,             0.45177,             0.54352,             0.42197,            0.022843,            0.017181,             0.02709,           0.0083368,           0.0083368,           0.0083368
                 170,            0.028443,            0.026804,            0.022206,              0.8073,             0.47387,             0.54159,             0.41796,            0.022676,            0.017307,            0.027195,           0.0083269,           0.0083269,           0.0083269
                 171,            0.028347,            0.026913,            0.021862,             0.80897,             0.46394,             0.54899,             0.42212,            0.022781,            0.017273,            0.026839,            0.008317,            0.008317,            0.008317
                 172,            0.028509,            0.026628,             0.02214,             0.87028,             0.45397,             0.55228,             0.43052,            0.022645,            0.017221,            0.026741,           0.0083071,           0.0083071,           0.0083071
                 173,            0.028921,            0.027014,            0.021878,             0.82298,             0.45886,             0.54804,              0.4253,            0.022756,            0.017225,            0.027153,           0.0082972,           0.0082972,           0.0082972
                 174,            0.028473,            0.027014,              0.0218,             0.84931,             0.45783,             0.54229,             0.42067,            0.022716,            0.017364,            0.027427,           0.0082873,           0.0082873,           0.0082873
                 175,            0.028921,            0.027233,            0.021995,              0.8319,             0.47288,             0.55878,             0.43806,            0.022653,            0.017325,             0.02732,           0.0082774,           0.0082774,           0.0082774
                 176,            0.028307,            0.026677,            0.021775,             0.83317,             0.47361,             0.55515,             0.43409,            0.022292,            0.017085,            0.027224,           0.0082675,           0.0082675,           0.0082675
                 177,             0.02823,            0.026377,            0.021647,             0.87525,             0.44923,             0.56367,             0.43798,            0.022443,            0.017158,            0.026432,           0.0082576,           0.0082576,           0.0082576
                 178,            0.028522,            0.026587,             0.02119,             0.84259,             0.47579,             0.57168,             0.44536,            0.022395,            0.017189,            0.026191,           0.0082477,           0.0082477,           0.0082477
                 179,            0.028417,            0.026835,            0.020858,             0.80296,             0.48504,             0.57667,               0.444,            0.022709,            0.017344,            0.026417,           0.0082378,           0.0082378,           0.0082378
                 180,            0.028202,            0.026915,            0.020779,             0.86603,             0.46599,                0.57,             0.44012,            0.022293,            0.016774,            0.026459,           0.0082279,           0.0082279,           0.0082279
                 181,             0.02881,            0.027095,            0.021388,             0.84755,             0.47706,             0.56871,             0.44432,            0.022301,            0.016858,             0.02609,            0.008218,            0.008218,            0.008218
                 182,             0.02827,             0.02706,            0.020847,             0.83924,             0.47536,             0.56143,             0.43986,            0.022288,            0.017036,            0.027046,           0.0082081,           0.0082081,           0.0082081
                 183,            0.028003,            0.026788,            0.020457,             0.86069,             0.45955,             0.55647,              0.4373,            0.021989,            0.017073,            0.026849,           0.0081982,           0.0081982,           0.0081982
                 184,            0.028366,            0.026405,            0.020853,             0.78927,             0.49716,             0.55966,             0.44203,            0.022264,            0.017345,            0.026879,           0.0081883,           0.0081883,           0.0081883
                 185,            0.028621,            0.026797,            0.020352,             0.84006,             0.48316,             0.55992,             0.43728,            0.022101,            0.017177,            0.026385,           0.0081784,           0.0081784,           0.0081784
                 186,            0.028023,            0.026615,            0.020322,             0.86817,              0.4609,             0.56886,             0.44647,            0.022272,            0.017127,            0.026342,           0.0081685,           0.0081685,           0.0081685
                 187,            0.027737,            0.026316,             0.02064,             0.80091,             0.51352,             0.57223,             0.44288,            0.022213,            0.017014,            0.025994,           0.0081586,           0.0081586,           0.0081586
                 188,            0.028328,            0.026116,             0.02045,             0.83019,             0.49494,             0.58281,             0.45005,            0.022259,            0.016915,            0.025919,           0.0081487,           0.0081487,           0.0081487
                 189,            0.028518,            0.026569,            0.020351,             0.82977,             0.48257,             0.56993,             0.44763,            0.022198,            0.016984,            0.026247,           0.0081388,           0.0081388,           0.0081388
                 190,            0.028242,            0.026675,            0.020486,             0.83601,             0.46891,             0.56001,             0.43639,            0.021956,            0.017086,             0.02589,           0.0081289,           0.0081289,           0.0081289
                 191,             0.02773,            0.026465,             0.01987,             0.84334,             0.48027,             0.56789,             0.44422,            0.022022,            0.017166,            0.026223,            0.008119,            0.008119,            0.008119
                 192,            0.027538,             0.02583,            0.019315,             0.81381,             0.50128,             0.57001,             0.44801,            0.022298,            0.017296,             0.02575,           0.0081091,           0.0081091,           0.0081091
                 193,             0.02808,            0.026122,            0.020078,             0.82624,             0.49652,             0.57519,             0.45282,            0.022138,             0.01713,            0.025513,           0.0080992,           0.0080992,           0.0080992
                 194,            0.027621,            0.025746,            0.019897,             0.83917,             0.49746,             0.57355,              0.4518,            0.022049,            0.017246,            0.025843,           0.0080893,           0.0080893,           0.0080893
                 195,            0.027937,            0.026396,            0.019967,             0.81649,             0.49938,               0.578,             0.45186,            0.021996,            0.017414,            0.025766,           0.0080794,           0.0080794,           0.0080794
                 196,            0.027301,            0.025947,            0.018943,             0.83673,             0.49973,             0.57241,             0.44445,            0.021903,            0.017149,            0.026147,           0.0080695,           0.0080695,           0.0080695
                 197,            0.027636,            0.026314,            0.019477,             0.82947,             0.50431,             0.57409,             0.44507,            0.022013,            0.017055,            0.026089,           0.0080596,           0.0080596,           0.0080596
                 198,            0.028305,             0.02633,            0.019631,              0.8223,             0.50165,             0.56895,              0.4454,            0.022141,            0.017097,            0.025926,           0.0080497,           0.0080497,           0.0080497
                 199,            0.027308,            0.025677,            0.019176,             0.83613,             0.49993,              0.5748,             0.44763,            0.022129,            0.017223,            0.025519,           0.0080398,           0.0080398,           0.0080398
                 200,            0.027789,            0.025489,            0.019159,             0.84869,             0.50018,             0.57806,             0.45317,            0.022261,             0.01729,            0.025412,           0.0080299,           0.0080299,           0.0080299
                 201,            0.028075,            0.026048,            0.018885,             0.83068,             0.51618,             0.57497,             0.45062,            0.022002,            0.017292,            0.025975,             0.00802,             0.00802,             0.00802
                 202,            0.027593,            0.026189,            0.019366,             0.79877,             0.51057,             0.57414,             0.45126,            0.021974,            0.017252,            0.025537,           0.0080101,           0.0080101,           0.0080101
                 203,            0.027644,            0.026658,             0.01939,             0.80087,             0.50734,             0.58465,             0.46136,            0.021852,             0.01721,             0.02554,           0.0080002,           0.0080002,           0.0080002
                 204,            0.027892,            0.025714,            0.018518,             0.81882,             0.49267,             0.57451,              0.4525,            0.022114,            0.017119,            0.025933,           0.0079903,           0.0079903,           0.0079903
                 205,            0.027451,            0.026294,             0.01919,              0.8038,             0.51454,             0.58167,             0.45681,            0.022206,            0.017234,            0.025705,           0.0079804,           0.0079804,           0.0079804
                 206,            0.027731,            0.026113,            0.018077,             0.88628,             0.45976,             0.56972,             0.44357,            0.022233,             0.01733,            0.025826,           0.0079705,           0.0079705,           0.0079705
                 207,            0.027423,            0.026174,            0.018778,             0.80316,               0.494,             0.56124,             0.44266,            0.022166,            0.017308,            0.025787,           0.0079606,           0.0079606,           0.0079606
                 208,            0.027498,            0.026094,            0.018436,             0.80819,             0.49508,             0.56089,             0.43829,            0.022041,            0.017219,            0.025754,           0.0079507,           0.0079507,           0.0079507
                 209,            0.027717,             0.02614,            0.018503,             0.80457,             0.49919,             0.56196,              0.4406,            0.021868,            0.017011,            0.025424,           0.0079408,           0.0079408,           0.0079408
                 210,            0.027419,            0.025823,            0.018743,             0.82848,             0.47995,             0.56835,             0.44905,            0.021695,             0.01693,            0.025677,           0.0079309,           0.0079309,           0.0079309
                 211,            0.027527,            0.025998,            0.019244,             0.83899,             0.49388,             0.57218,             0.45083,            0.021903,            0.017159,            0.025522,            0.007921,            0.007921,            0.007921
                 212,             0.02725,            0.025464,            0.018674,             0.86961,             0.49651,             0.58272,             0.45628,            0.021862,            0.016958,            0.025408,           0.0079111,           0.0079111,           0.0079111
                 213,            0.027418,            0.025594,            0.018086,             0.87876,             0.48374,             0.58499,             0.45535,            0.021728,            0.016856,            0.025051,           0.0079012,           0.0079012,           0.0079012
                 214,            0.027528,            0.025888,             0.01801,             0.85361,             0.49407,             0.57174,             0.44863,            0.021774,            0.017028,            0.025253,           0.0078913,           0.0078913,           0.0078913
                 215,            0.027645,            0.025943,            0.017857,             0.79909,             0.52547,             0.58957,             0.46486,            0.021867,            0.017245,            0.025062,           0.0078814,           0.0078814,           0.0078814
                 216,            0.027451,            0.025356,            0.017871,             0.81063,             0.51908,             0.59076,             0.46725,             0.02188,             0.01717,            0.025044,           0.0078715,           0.0078715,           0.0078715
                 217,            0.027313,            0.026014,            0.017999,             0.81611,             0.50381,             0.58768,             0.46484,            0.021872,            0.017072,            0.025407,           0.0078616,           0.0078616,           0.0078616
                 218,            0.027275,            0.025978,            0.018662,             0.85224,              0.4969,             0.57503,             0.45555,            0.021659,            0.016952,            0.025044,           0.0078517,           0.0078517,           0.0078517
                 219,            0.027747,            0.025992,            0.017725,             0.86027,             0.49372,             0.59027,             0.46435,            0.021908,            0.017062,            0.024737,           0.0078418,           0.0078418,           0.0078418
                 220,            0.026979,            0.025707,             0.01786,              0.8473,             0.48838,              0.5847,             0.46385,            0.021848,            0.017141,            0.024787,           0.0078319,           0.0078319,           0.0078319
                 221,            0.027469,            0.025604,            0.017869,             0.88105,             0.48089,             0.59064,             0.46596,            0.021721,            0.016919,             0.02468,            0.007822,            0.007822,            0.007822
                 222,            0.026741,            0.025376,            0.017459,             0.85339,             0.50222,             0.59383,             0.47199,            0.021586,            0.016886,            0.024696,           0.0078121,           0.0078121,           0.0078121
                 223,            0.027297,            0.025692,            0.017628,             0.83651,             0.50813,             0.59456,             0.46717,            0.021761,            0.016855,            0.024736,           0.0078022,           0.0078022,           0.0078022
                 224,            0.027384,            0.025732,            0.017454,             0.87565,             0.47452,             0.58289,             0.45839,            0.021713,            0.016884,            0.024494,           0.0077923,           0.0077923,           0.0077923
                 225,            0.027069,            0.025482,            0.017413,              0.8469,             0.50666,             0.58882,             0.46841,            0.021699,            0.017059,            0.024785,           0.0077824,           0.0077824,           0.0077824
                 226,            0.027074,            0.025727,            0.017213,             0.83396,             0.51715,             0.59615,             0.47374,             0.02172,            0.016865,            0.024957,           0.0077725,           0.0077725,           0.0077725
                 227,            0.026869,            0.025179,            0.017191,             0.85656,             0.49204,             0.58638,             0.46646,            0.021849,            0.016971,            0.025088,           0.0077626,           0.0077626,           0.0077626
                 228,            0.026955,            0.025338,            0.016666,             0.83411,             0.50474,             0.58913,             0.47144,            0.021733,            0.016925,            0.025039,           0.0077527,           0.0077527,           0.0077527
                 229,            0.026495,            0.025174,            0.017317,             0.83254,             0.50878,             0.59443,             0.46915,            0.021776,            0.016863,            0.024636,           0.0077428,           0.0077428,           0.0077428
                 230,             0.02674,            0.025483,             0.01672,             0.81552,             0.53562,             0.60575,              0.4864,            0.021723,            0.016827,            0.024744,           0.0077329,           0.0077329,           0.0077329
                 231,            0.026903,            0.025601,            0.016864,              0.8501,             0.51285,             0.60051,             0.48101,            0.021853,             0.01716,            0.024737,            0.007723,            0.007723,            0.007723
                 232,            0.026526,            0.025343,            0.016582,             0.83628,             0.52147,             0.59177,             0.47314,             0.02168,            0.017138,            0.024464,           0.0077131,           0.0077131,           0.0077131
                 233,            0.026811,             0.02517,            0.016935,             0.84537,             0.51137,             0.59163,              0.4758,            0.021488,            0.016938,            0.024545,           0.0077032,           0.0077032,           0.0077032
                 234,            0.026912,            0.025594,            0.017257,             0.85576,             0.51345,             0.60057,             0.48156,            0.021595,            0.017019,            0.024356,           0.0076933,           0.0076933,           0.0076933
                 235,            0.026558,            0.025144,            0.016739,             0.87908,             0.49801,             0.59788,             0.47606,            0.021608,            0.016915,            0.024414,           0.0076834,           0.0076834,           0.0076834
                 236,            0.026832,            0.025516,            0.017224,             0.83347,             0.51157,             0.60054,             0.47844,            0.021607,            0.016953,             0.02466,           0.0076735,           0.0076735,           0.0076735
                 237,            0.027379,            0.025993,            0.016774,             0.83728,             0.51687,             0.60587,             0.47936,            0.021495,            0.017035,            0.024441,           0.0076636,           0.0076636,           0.0076636
                 238,            0.026852,            0.025198,            0.017408,             0.84024,             0.50285,             0.60276,             0.47583,            0.021576,            0.017114,            0.024429,           0.0076537,           0.0076537,           0.0076537
                 239,            0.026229,             0.02537,            0.016488,             0.86194,             0.50396,             0.61208,             0.48533,            0.021506,            0.016953,            0.024517,           0.0076438,           0.0076438,           0.0076438
                 240,            0.026329,            0.025168,            0.016951,             0.85188,             0.51459,             0.60625,             0.48041,            0.021622,            0.016916,            0.024397,           0.0076339,           0.0076339,           0.0076339
                 241,            0.026376,            0.024721,            0.016023,             0.85925,             0.50615,             0.59627,             0.47697,            0.021611,            0.016888,            0.024374,            0.007624,            0.007624,            0.007624
                 242,            0.027209,            0.024789,            0.016494,             0.86414,             0.50367,             0.59957,             0.48019,            0.021524,            0.016997,            0.024219,           0.0076141,           0.0076141,           0.0076141
                 243,            0.026259,             0.02478,             0.01616,             0.87477,             0.50036,             0.60227,             0.48022,             0.02154,            0.016863,            0.024387,           0.0076042,           0.0076042,           0.0076042
                 244,            0.026919,            0.025308,            0.016902,             0.86713,              0.5073,             0.60449,             0.48529,            0.021377,            0.016842,             0.02412,           0.0075943,           0.0075943,           0.0075943
                 245,            0.026628,            0.025198,            0.016264,             0.85473,             0.50316,              0.5933,             0.47438,            0.021425,            0.016985,            0.024042,           0.0075844,           0.0075844,           0.0075844
                 246,            0.026421,            0.024991,            0.016047,             0.88721,             0.49472,              0.5884,             0.47105,            0.021447,            0.017003,             0.02427,           0.0075745,           0.0075745,           0.0075745
                 247,            0.026506,            0.024627,            0.016231,             0.86728,             0.49741,              0.5906,             0.47036,            0.021453,            0.017108,            0.024453,           0.0075646,           0.0075646,           0.0075646
                 248,            0.026606,            0.024907,            0.015944,             0.89216,             0.49506,             0.59419,             0.47252,            0.021517,            0.017262,            0.024216,           0.0075547,           0.0075547,           0.0075547
                 249,            0.026457,            0.024818,             0.01626,             0.82735,             0.51159,             0.60404,             0.48186,            0.021572,            0.017327,            0.024118,           0.0075448,           0.0075448,           0.0075448
                 250,            0.026158,            0.024632,             0.01619,             0.86935,             0.51282,             0.59577,             0.47025,            0.021703,             0.01732,            0.024104,           0.0075349,           0.0075349,           0.0075349
                 251,            0.025994,            0.024598,            0.015776,             0.87066,             0.51282,             0.60532,             0.47954,            0.021626,            0.017096,            0.024004,            0.007525,            0.007525,            0.007525
                 252,            0.026332,            0.025136,            0.015919,             0.88817,             0.51714,              0.6073,             0.48048,            0.021637,            0.017073,            0.024029,           0.0075151,           0.0075151,           0.0075151
                 253,            0.026509,            0.025443,            0.015502,             0.87625,             0.51879,             0.60509,             0.48526,            0.021419,            0.016908,            0.024129,           0.0075052,           0.0075052,           0.0075052
                 254,            0.026002,            0.024761,            0.015843,             0.87613,             0.52296,             0.61059,             0.48892,            0.021454,            0.016914,            0.024033,           0.0074953,           0.0074953,           0.0074953
                 255,            0.026219,            0.024596,            0.015486,             0.87427,             0.51566,             0.61125,             0.49077,            0.021483,            0.016983,            0.024232,           0.0074854,           0.0074854,           0.0074854
                 256,            0.026602,            0.025341,            0.015434,             0.88517,             0.50832,             0.60644,             0.48744,            0.021351,            0.017009,            0.024192,           0.0074755,           0.0074755,           0.0074755
                 257,            0.026731,            0.025517,            0.015622,             0.89193,             0.50113,             0.60106,             0.48357,             0.02137,             0.01704,             0.02397,           0.0074656,           0.0074656,           0.0074656
                 258,            0.026025,            0.024965,            0.015302,             0.88406,             0.50699,             0.59909,             0.48282,            0.021299,            0.017023,            0.023752,           0.0074557,           0.0074557,           0.0074557
                 259,            0.026192,            0.024701,            0.015123,             0.86906,             0.51154,             0.60378,             0.48523,            0.021245,            0.017043,            0.023786,           0.0074458,           0.0074458,           0.0074458
                 260,            0.026372,            0.024581,             0.01596,             0.84376,             0.52381,             0.60655,             0.48755,            0.021418,            0.017255,             0.02383,           0.0074359,           0.0074359,           0.0074359
                 261,            0.025835,            0.024797,            0.015374,             0.85307,             0.52446,             0.60791,             0.48968,            0.021404,            0.017216,            0.023888,            0.007426,            0.007426,            0.007426
                 262,            0.026223,            0.024539,            0.015791,             0.83526,              0.5166,             0.60191,             0.48343,            0.021324,            0.017118,             0.02395,           0.0074161,           0.0074161,           0.0074161
                 263,            0.026091,            0.024618,            0.015112,             0.87149,             0.50481,             0.60662,             0.49299,            0.021323,            0.017173,            0.024018,           0.0074062,           0.0074062,           0.0074062
                 264,            0.025831,            0.024923,            0.015009,             0.88553,             0.51163,             0.60802,             0.49304,            0.021276,            0.017249,            0.024092,           0.0073963,           0.0073963,           0.0073963
                 265,            0.025887,            0.024733,            0.015363,             0.89313,             0.50569,              0.6024,             0.48859,            0.021181,            0.017013,            0.023911,           0.0073864,           0.0073864,           0.0073864
                 266,            0.025724,            0.025184,            0.014996,             0.87035,             0.51915,             0.59925,             0.48219,            0.021201,            0.016934,            0.024031,           0.0073765,           0.0073765,           0.0073765
                 267,            0.026139,            0.024648,            0.015237,             0.85705,             0.52379,             0.60035,             0.47917,            0.021238,            0.016954,            0.023951,           0.0073666,           0.0073666,           0.0073666
                 268,            0.026045,            0.024624,            0.015337,             0.84741,             0.52338,              0.6013,             0.48006,            0.021236,            0.016916,            0.023987,           0.0073567,           0.0073567,           0.0073567
                 269,            0.025595,            0.024866,            0.014726,              0.8648,             0.52386,             0.60313,             0.47964,             0.02122,            0.016867,            0.023975,           0.0073468,           0.0073468,           0.0073468
                 270,            0.026044,            0.024336,             0.01523,             0.86845,             0.51757,             0.59482,             0.47317,            0.021214,            0.016867,            0.023953,           0.0073369,           0.0073369,           0.0073369
                 271,            0.026228,            0.024741,            0.014944,             0.86821,             0.52212,             0.59889,             0.47935,            0.021229,            0.016936,            0.023967,            0.007327,            0.007327,            0.007327
                 272,            0.026028,            0.024911,            0.014991,             0.88831,             0.52096,             0.60082,             0.47858,            0.021137,            0.016824,            0.023947,           0.0073171,           0.0073171,           0.0073171
                 273,            0.025938,            0.024859,            0.014725,             0.88156,             0.52646,             0.60417,             0.48079,            0.021085,             0.01685,            0.023941,           0.0073072,           0.0073072,           0.0073072
                 274,             0.02569,            0.024317,             0.01466,             0.88538,             0.52281,             0.60201,             0.48048,            0.021027,            0.016862,            0.023853,           0.0072973,           0.0072973,           0.0072973
                 275,            0.026065,            0.024768,            0.014565,             0.87844,             0.52275,             0.59512,             0.47483,             0.02103,            0.016892,            0.023919,           0.0072874,           0.0072874,           0.0072874
                 276,            0.025947,            0.024612,            0.015028,             0.88027,             0.51718,             0.59757,             0.47812,            0.020979,            0.016852,            0.023974,           0.0072775,           0.0072775,           0.0072775
                 277,            0.026106,            0.024477,            0.014541,             0.87078,             0.52044,             0.59794,              0.4797,            0.021025,            0.016866,            0.023871,           0.0072676,           0.0072676,           0.0072676
                 278,            0.025685,            0.024598,            0.014481,             0.86886,             0.51881,             0.59622,             0.47814,            0.021015,            0.016872,             0.02384,           0.0072577,           0.0072577,           0.0072577
                 279,            0.025888,            0.024362,            0.014782,             0.86371,             0.51686,             0.59052,             0.47313,            0.021053,            0.016899,            0.023864,           0.0072478,           0.0072478,           0.0072478
                 280,            0.026058,            0.024857,            0.014616,             0.84912,             0.52782,              0.5884,             0.47088,            0.020958,            0.016806,            0.024007,           0.0072379,           0.0072379,           0.0072379
                 281,            0.026215,            0.024561,            0.014304,             0.84908,             0.52546,             0.59478,             0.47348,            0.020899,            0.016869,            0.024173,            0.007228,            0.007228,            0.007228
                 282,            0.025772,            0.024728,            0.014499,             0.84965,             0.52536,             0.60036,             0.47979,            0.020893,            0.016868,             0.02391,           0.0072181,           0.0072181,           0.0072181
                 283,            0.025318,            0.024048,            0.014804,             0.85336,             0.52861,             0.60755,             0.48623,            0.020798,            0.016784,            0.023681,           0.0072082,           0.0072082,           0.0072082
                 284,             0.02553,            0.024322,            0.014529,             0.87149,             0.52686,             0.61152,              0.4857,            0.020881,            0.016865,            0.023472,           0.0071983,           0.0071983,           0.0071983
                 285,            0.026095,            0.025034,            0.014003,             0.87274,             0.52426,             0.61028,             0.48983,            0.020921,            0.016837,            0.023365,           0.0071884,           0.0071884,           0.0071884
                 286,            0.025907,            0.024615,            0.014102,             0.87146,             0.52348,             0.61444,             0.49151,            0.020979,            0.016788,            0.023415,           0.0071785,           0.0071785,           0.0071785
                 287,            0.025684,            0.024417,            0.014224,             0.85743,             0.53281,             0.59871,             0.47933,            0.020951,            0.016795,            0.023269,           0.0071686,           0.0071686,           0.0071686
                 288,             0.02572,            0.024283,             0.01438,             0.86963,             0.51343,             0.59968,              0.4847,            0.020942,            0.016807,            0.023311,           0.0071587,           0.0071587,           0.0071587
                 289,            0.025557,             0.02441,            0.014899,             0.87914,             0.52379,              0.6162,             0.49541,            0.020962,            0.016857,            0.023324,           0.0071488,           0.0071488,           0.0071488
                 290,            0.025482,             0.02406,            0.014326,             0.88492,             0.53517,             0.61382,             0.49738,             0.02095,            0.016853,            0.023305,           0.0071389,           0.0071389,           0.0071389
                 291,            0.025616,            0.023936,            0.013726,             0.87627,             0.53632,             0.61481,             0.49501,            0.021007,            0.016889,             0.02322,            0.007129,            0.007129,            0.007129
                 292,            0.025099,            0.023584,            0.013948,             0.87583,             0.52978,             0.62145,             0.50168,            0.020986,            0.016913,            0.023116,           0.0071191,           0.0071191,           0.0071191
                 293,            0.025948,            0.024679,            0.014033,              0.8557,             0.53621,             0.61583,             0.49824,            0.020996,            0.016913,             0.02299,           0.0071092,           0.0071092,           0.0071092
                 294,             0.02507,            0.024131,            0.013731,             0.86511,             0.52846,             0.62037,              0.5004,            0.021037,            0.016893,            0.023062,           0.0070993,           0.0070993,           0.0070993
                 295,              0.0257,            0.024675,            0.014165,             0.86319,              0.5304,             0.62063,             0.49909,            0.021034,            0.016873,            0.023151,           0.0070894,           0.0070894,           0.0070894
                 296,             0.02571,            0.024471,            0.014054,             0.86821,             0.53232,             0.61951,             0.50037,            0.021017,            0.016909,            0.023095,           0.0070795,           0.0070795,           0.0070795
                 297,            0.025404,            0.024395,            0.014616,             0.87136,             0.52919,             0.61752,             0.49819,            0.021008,            0.016928,            0.023047,           0.0070696,           0.0070696,           0.0070696
                 298,            0.025186,            0.024157,            0.013813,             0.87212,             0.52422,             0.61673,             0.49758,            0.021009,            0.016891,            0.023001,           0.0070597,           0.0070597,           0.0070597
                 299,            0.025474,            0.024338,            0.013813,             0.87387,             0.52838,             0.61811,             0.49953,             0.02101,            0.016955,            0.023018,           0.0070498,           0.0070498,           0.0070498
                 300,            0.025189,            0.023651,            0.013579,             0.87225,             0.52927,              0.6155,             0.49546,            0.020958,            0.016983,             0.02304,           0.0070399,           0.0070399,           0.0070399
                 301,             0.02534,            0.024356,            0.013847,             0.87442,             0.52966,             0.61618,             0.49719,            0.020908,            0.017012,             0.02309,             0.00703,             0.00703,             0.00703
                 302,            0.025457,            0.024399,            0.013915,             0.87706,             0.52679,             0.61238,             0.49437,            0.020922,             0.01705,            0.023137,           0.0070201,           0.0070201,           0.0070201
                 303,            0.025067,            0.024074,            0.013555,             0.87806,             0.52895,             0.61469,             0.49581,            0.020926,            0.017072,            0.023145,           0.0070102,           0.0070102,           0.0070102
                 304,            0.025735,            0.024179,             0.01304,             0.87421,             0.53041,             0.62002,             0.49929,            0.020991,            0.017114,            0.023164,           0.0070003,           0.0070003,           0.0070003
                 305,            0.025032,            0.023799,             0.01389,             0.87253,             0.53464,             0.62516,             0.50183,             0.02102,            0.017142,            0.023214,           0.0069904,           0.0069904,           0.0069904
                 306,            0.025138,            0.024203,            0.013412,             0.87562,             0.53415,              0.6269,             0.50352,            0.020986,            0.017086,            0.023327,           0.0069805,           0.0069805,           0.0069805
                 307,            0.025141,            0.024011,            0.013682,             0.88082,             0.53088,             0.62192,              0.5026,            0.020967,            0.017056,            0.023382,           0.0069706,           0.0069706,           0.0069706
                 308,            0.025363,            0.024025,            0.013657,             0.87592,             0.53305,             0.62115,             0.50099,            0.020979,            0.017075,            0.023467,           0.0069607,           0.0069607,           0.0069607
                 309,            0.024912,            0.023959,            0.013182,             0.88073,             0.53639,             0.62134,             0.50282,            0.020953,            0.017067,            0.023473,           0.0069508,           0.0069508,           0.0069508
